Feature_Combination,Num_Features,LogLik_Original_Copula,LogLik_Refit_Copula,LogLik_Drop_Original,LogLik_Drop_Refit,LogLik_Drop_vs_OriginalCombo
intensity_karvonen+heart_rate+height+distance,4,0.29685031660139677,0.3063988767140358,2.7817376889222407,3.8952834330681854,1.1135457441459446
intensity_karvonen+sd_norm_heart+entropy_steps+resting_heart,4,0.2988721075882751,0.2760024267057989,2.7797158979353624,3.9256798830764223,1.14596398514106
intensity_karvonen+heart_rate+age+distance,4,0.2990098807095249,0.32363363743201135,2.7795781248141127,3.87804867235021,1.0984705475360972
intensity_karvonen+heart_rate+age+calories,4,0.301014229496966,0.3116330780090846,2.7775737760266717,3.8900492317731366,1.112475455746465
intensity_karvonen+entropy_steps+height+weight,4,0.3010425634177058,0.13483778823360099,2.777545442105932,4.06684452154862,1.2892990794426882
intensity_karvonen+height+weight+distance,4,0.3024470937508898,0.13266623768527286,2.776140911772748,4.069016072096948,1.2928751603242006
norm_heart+height+weight+calories,4,0.3033319313014214,0.1359685644729066,2.775256074222216,4.065713745309314,1.2904576710870983
norm_heart+entropy_steps+height+weight,4,0.30342323031646473,0.1347549006533747,2.775164775207173,4.066927409128846,1.2917626339216732
intensity_karvonen+heart_rate+distance,3,0.3036684236738481,0.3020303261434101,2.7749195818497894,3.899651983638811,1.1247324017890215
intensity_karvonen+heart_rate+weight+distance,4,0.304211091437252,0.3088652323285177,2.7743769140863854,3.8928170774537034,1.118440163367318
sd_norm_heart+heart_rate+calories+distance,4,0.306331813255152,0.23388485421780483,2.772256192268485,3.9677974555644164,1.1955412632959312
sd_norm_heart+heart_rate+resting_heart+distance,4,0.3080693563987356,0.2956365205105307,2.770518649124902,3.9060457892716904,1.1355271401467886
heart_rate+height+weight+calories,4,0.30842486347027437,0.13420132390887826,2.770163142053363,4.067480985873343,1.2973178438199797
norm_heart+sd_norm_heart+entropy_steps+resting_heart,4,0.3089757844512853,0.2888332434602104,2.769612221072352,3.9128490663220106,1.1432368452496586
intensity_karvonen+heart_rate+height+calories,4,0.30928845711995134,0.3045436816023602,2.769299548403686,3.897138628179861,1.1278390797761748
entropy_steps+height+weight+calories,4,0.31001698985721543,0.1775974563124234,2.768571015666422,4.024084853469798,1.255513837803376
intensity_karvonen+height+weight+calories,4,0.31195226230415574,0.13799595575980972,2.7666357432194815,4.063686354022411,1.2970506108029296
intensity_karvonen+heart_rate+calories,3,0.31322239327859003,0.2984983576762986,2.7653656122450476,3.9031839521059224,1.1378183398608748
entropy_heart+steps_times_distance+entropy_steps+steps,4,0.31400420088308306,0.5441895688713586,2.764583804640554,3.6574927409108624,0.8929089362703082
entropy_heart+intensity_karvonen+heart_rate+distance,4,0.3159654765841419,0.43449534075426405,2.7626225289394957,3.767186969027957,1.0045644400884615
intensity_karvonen+heart_rate+weight+calories,4,0.3194532991656785,0.3114586786610627,2.7591347063579588,3.8902236311211587,1.1310889247631999
norm_heart+sd_norm_heart+entropy_steps+distance,4,0.32004685769688274,0.2835045176773974,2.7585411478267545,3.9181777921048235,1.159636644278069
intensity_karvonen+entropy_steps+heart_rate+distance,4,0.32173088988134985,0.37902659128721927,2.7568571156422874,3.822655718495002,1.0657986028527144
entropy_heart+norm_heart+sd_norm_heart+calories,4,0.32174856414024416,0.24113784262790006,2.756839441383393,3.960544467154321,1.2037050257709279
entropy_heart+intensity_karvonen+sd_norm_heart+calories,4,0.3234745038424225,0.24597232726255586,2.755113501681215,3.9557099825196653,1.2005964808384504
intensity_karvonen+sd_norm_heart+entropy_steps+distance,4,0.32411681386837643,0.2813769372621354,2.754471191655261,3.920305372520086,1.1658341808648247
norm_heart+steps_times_distance+heart_rate+calories,4,0.3250972553832715,0.45364013701649664,2.753490750140366,3.7480421727657243,0.9945514226253582
entropy_heart+intensity_karvonen+heart_rate+calories,4,0.32619134935536487,0.3763928217475971,2.7523966561682727,3.825289488034624,1.0728928318663513
entropy_heart+intensity_karvonen+entropy_steps+steps,4,0.32982129109907254,0.3767707485797781,2.7487667144245647,3.824911561202443,1.0761448467778783
entropy_heart+entropy_steps+heart_rate+steps,4,0.33073829990283854,0.34447212374728453,2.7478497056207987,3.8572101860349366,1.109360480414138
norm_heart+sd_norm_heart+heart_rate+steps,4,0.33114089688518217,0.545389101809476,2.7474471086384553,3.656293207972745,0.9088460993342897
entropy_heart+entropy_steps+steps+distance,4,0.3320100816759881,0.36867404650377583,2.7465779238476493,3.8330082632784452,1.086430339430796
norm_heart+sd_norm_heart+heart_rate+height,4,0.3335348672769575,0.41559825699093794,2.74505313824668,3.786084052791283,1.0410309145446033
entropy_heart+norm_heart+entropy_steps+steps,4,0.33592442682995916,0.3613030115038641,2.742663578693678,3.840379298278357,1.097715719584679
entropy_heart+entropy_steps,2,0.338011544651221,0.22334776347285898,2.7405764608724166,3.978334546309362,1.2377580854369454
norm_heart+sd_norm_heart+heart_rate+age,4,0.338603543082935,0.43020896102555495,2.7399844624407024,3.771473348756666,1.0314888863159637
entropy_heart+steps_times_distance+entropy_steps,3,0.33889586083324347,0.3917428523623905,2.739692144690394,3.809939457419831,1.0702473127294367
entropy_heart+entropy_steps+weight,3,0.33894031342521747,0.2283388549123748,2.73964769209842,3.9733434548698465,1.2336957627714265
norm_heart+sd_norm_heart+heart_rate,3,0.33945354410066353,0.411345833435628,2.739134461422974,3.790336476346593,1.0512020149236192
steps_times_distance+height+weight+calories,4,0.3397223857257524,0.26258594634611426,2.738865619797885,3.9390963634361067,1.2002307436382216
entropy_heart+steps_times_distance+entropy_steps+weight,4,0.33987122664720376,0.4362087241254967,2.7387167788764337,3.7654735856567245,1.0267568067802908
intensity_karvonen+heart_rate+height+age,4,0.3399441855497622,0.3810373475031579,2.738643819973875,3.8206449622790633,1.082001142305188
entropy_heart+entropy_steps+age,3,0.3400982546441303,0.23457673049604522,2.738489750879507,3.967105579286176,1.228615828406669
norm_heart+sd_norm_heart+heart_rate+weight,4,0.34014204235627254,0.42184420848323834,2.738445963167365,3.779838101298983,1.0413921381316178
entropy_heart+entropy_steps+distance,3,0.3401487202524606,0.33268302322230087,2.738439285271177,3.8689992865599203,1.1305600012887433
entropy_heart+steps_times_distance+entropy_steps+age,4,0.34086443691038276,0.4246808331917446,2.7377235686132546,3.7770014765904767,1.039277907977222
entropy_heart+entropy_steps+weight+distance,4,0.34108084524735643,0.3389579518412761,2.737507160276281,3.862724357940945,1.1252171976646639
entropy_heart+entropy_steps+steps,3,0.34123408463407345,0.25809098424884447,2.737353920889564,3.9435913255333768,1.206237404643813
intensity_karvonen+entropy_steps+heart_rate+calories,4,0.3421514178774017,0.3539971881566686,2.7364365876462355,3.8476851216255525,1.111248533979317
entropy_heart+entropy_steps+age+distance,4,0.3422387713460354,0.3474031109564901,2.736349234177602,3.854279198825731,1.117929964648129
entropy_heart+entropy_steps+weight+age,4,0.3423287344013915,0.2396546826991064,2.736259271122246,3.9620276270831147,1.2257683559608687
entropy_heart+entropy_steps+heart_rate,3,0.3427555141604778,0.2654102773093131,2.7358324913631598,3.936272032472908,1.2004395411097484
entropy_heart+entropy_steps+steps+age,4,0.3437154107927681,0.28696611820421053,2.734872594730869,3.9147161915780107,1.1798435968471415
entropy_heart+entropy_steps+heart_rate+weight,4,0.3438943107572346,0.2717960376787107,2.7346936947664027,3.9298862721035106,1.195192577337108
entropy_heart+entropy_steps+heart_rate+age,4,0.34484496157254646,0.27714918864683813,2.733743043951091,3.924533121135383,1.190790077184292
entropy_heart+entropy_steps+steps+calories,4,0.3466589515828985,0.3164432635752551,2.731929053940739,3.885239046206966,1.153309992266227
sd_norm_heart+height+weight+calories,4,0.34800757107794356,0.14256322951276265,2.730580434445694,4.059119080269459,1.3285386458237647
entropy_heart+intensity_karvonen+entropy_steps,3,0.34872341490358333,0.2684562113251364,2.7298645906200543,3.9332260984570846,1.2033615078370303
entropy_heart+entropy_steps+resting_heart,3,0.3487859640725084,0.3349862780022998,2.729802041451129,3.8666960317799215,1.1368939903287925
entropy_heart+entropy_steps+steps+weight,4,0.3488581534270112,0.2919142960982825,2.729729852096626,3.9097680136839386,1.1800381615873126
entropy_heart+norm_heart+entropy_steps,3,0.34914933441788154,0.26466497110130466,2.729438671105756,3.9370173386809166,1.2075786675751607
entropy_heart+intensity_karvonen+entropy_steps+weight,4,0.3494456015050979,0.2793226320747241,2.7291424040185395,3.922359677707497,1.1932172736889575
entropy_heart+intensity_karvonen+entropy_steps+age,4,0.34974407937509727,0.2872784708147342,2.72884392614854,3.914403838967487,1.1855599128189471
entropy_heart+norm_heart+entropy_steps+weight,4,0.3498607204624034,0.27608285839373137,2.728727285061234,3.9255994513884898,1.196872166327256
entropy_heart+steps_times_distance+entropy_steps+resting_heart,4,0.35003217444040646,0.5116334048582072,2.7285558310832307,3.690048904924014,0.9614930738407832
entropy_heart+entropy_steps+resting_heart+age,4,0.3509315036982462,0.34623704812775935,2.727656501825391,3.8554452616544617,1.1277887598290706
entropy_heart+steps_times_distance+entropy_steps+heart_rate,4,0.3513373021689193,0.4625525200574373,2.727250703354718,3.739129789724784,1.0118790863700657
entropy_heart+norm_heart+entropy_steps+age,4,0.351397159738889,0.2801808605662512,2.7271908457847482,3.92150144921597,1.1943106034312216
entropy_heart+entropy_steps+resting_heart+weight,4,0.3517212980562445,0.3436845826348584,2.726866707467393,3.857997727147363,1.13113101967997
entropy_heart+entropy_steps+heart_rate+height,4,0.3522740995193997,0.27928597450101045,2.7263139060042376,3.922396335281211,1.1960824292769732
entropy_heart+entropy_steps+resting_heart+steps,4,0.3524176042760435,0.3905247545540792,2.726170401247594,3.811157555228142,1.0849871539805478
entropy_heart+entropy_steps+age+calories,4,0.35305243640019474,0.2894603255183635,2.725535569123443,3.9122219842638577,1.1866864151404148
entropy_heart+sd_norm_heart+calories+distance,4,0.3534570809389626,0.27371574991995035,2.7251309245846747,3.927966559862271,1.2028356352775962
entropy_heart+entropy_steps+height,3,0.35346618546581227,0.23493290530849167,2.7251218200578253,3.9667494044737293,1.241627584415904
norm_heart+sd_norm_heart+steps_times_distance+heart_rate,4,0.35397312185353436,0.5842407620346135,2.724614883670103,3.6174415477476076,0.8928266640775044
entropy_heart+entropy_steps+resting_heart+distance,4,0.3540039527855044,0.4481067774004907,2.724584052738133,3.7535755323817304,1.0289914796435973
entropy_heart+steps_times_distance+entropy_steps+height,4,0.35433105111343216,0.40333140747581475,2.724256954410205,3.7983509023064066,1.0740939478962015
entropy_heart+entropy_steps+height+distance,4,0.35562215293153787,0.34427181982859556,2.7229658525920994,3.8574104899536255,1.134444637361526
entropy_heart+norm_heart+steps_times_distance+entropy_steps,4,0.35623743326232515,0.5279733395626867,2.722350572261312,3.6737089702195345,0.9513583979582223
entropy_heart+intensity_karvonen+steps_times_distance+entropy_steps,4,0.3583228262079261,0.5306903661108809,2.720265179315711,3.67099194367134,0.950726764355629
norm_heart+sd_norm_heart+entropy_steps+calories,4,0.3583629239099238,0.24141665194883052,2.7202250816137137,3.9602656578333906,1.240040576219677
entropy_heart+entropy_steps+calories,3,0.35853472074895215,0.2779795972874394,2.720053284774685,3.923702712494782,1.2036494277200966
intensity_karvonen+sd_norm_heart+entropy_steps+calories,4,0.36052696347018176,0.2393127140734959,2.7180610420534554,3.9623695957087253,1.2443085536552698
entropy_heart+entropy_steps+height+steps,4,0.3610500872127271,0.2707427420577396,2.7175379183109105,3.9309395677244816,1.213401649413571
entropy_heart+intensity_karvonen+entropy_steps+height,4,0.3615457065516679,0.28069485923899445,2.7170422989719696,3.9209874505432265,1.203945151571257
entropy_heart+entropy_steps+height+resting_heart,4,0.36295900146912546,0.34657491185946593,2.715629004054512,3.855107397922755,1.139478393868243
entropy_heart+norm_heart+entropy_steps+height,4,0.36336351331861844,0.27641872532490375,2.715224492205019,3.9252635844573174,1.2100390922522983
heart_rate+resting_heart+calories+distance,4,0.3637298836297784,0.36040546187572253,2.714858121893859,3.8412768479064985,1.1264187260126395
entropy_heart+intensity_karvonen+entropy_steps+resting_heart,4,0.3643853048965826,0.38295719076775525,2.714202700627055,3.818725119014466,1.1045224183874112
entropy_heart+entropy_steps+weight+calories,4,0.3658736397001753,0.2888345465940612,2.7127143658234623,3.91284776318816,1.2001333973646977
sd_norm_heart+heart_rate+resting_heart+calories,4,0.36621806243431576,0.2658693268716385,2.7123699430893216,3.9358129829105826,1.223443039821261
entropy_heart+sd_norm_heart+height+weight,4,0.3680438549569345,0.14185125033318458,2.7105441505667027,4.059831059449037,1.349286908882334
entropy_heart+sd_norm_heart+heart_rate+resting_heart,4,0.3697642098561961,0.34002961511599933,2.7088237956674415,3.8616526946662217,1.1528288989987803
entropy_heart+entropy_steps+heart_rate+distance,4,0.37416342032182104,0.3747990872252219,2.7044245852018163,3.826883222556999,1.1224586373551828
entropy_heart+entropy_steps+height+calories,4,0.3743487268785771,0.29068509425652794,2.70423927864506,3.9109972155256933,1.2067579368806332
entropy_heart+entropy_steps+resting_heart+calories,4,0.3755343056995706,0.3906748736035738,2.703053699824067,3.8110074361786475,1.1079537363545806
entropy_heart+norm_heart+entropy_steps+resting_heart,4,0.3776041280124853,0.3910179215821856,2.700983877511152,3.8106643882000357,1.1096805106888836
intensity_karvonen+sd_norm_heart+heart_rate+steps,4,0.378177417449926,0.6165533717686309,2.7004105880737113,3.5851289380135904,0.8847183499398792
intensity_karvonen+steps_times_distance+heart_rate+calories,4,0.380459700927138,0.5364065736919446,2.6981283045964997,3.6652757360902766,0.9671474314937769
entropy_heart+norm_heart+entropy_steps+distance,4,0.382143943522427,0.37419557783584206,2.6964440620012105,3.827486731946379,1.1310426699451686
heart_rate+height+weight+age,4,0.3828979489043314,0.19518061990079327,2.695690056619306,4.006501689881428,1.3108116332621216
intensity_karvonen+sd_norm_heart+heart_rate+height,4,0.3829150123899415,0.48395620103181985,2.695672993133696,3.7177261087504014,1.0220531156167056
intensity_karvonen+sd_norm_heart+heart_rate+age,4,0.3847969416350842,0.5007608290021353,2.693791063888553,3.700921480780086,1.007130416891533
norm_heart+sd_norm_heart+heart_rate+distance,4,0.3880495637021232,0.4237445405405054,2.690538441821514,3.7779377692417158,1.0873993274202016
intensity_karvonen+sd_norm_heart+height+weight,4,0.3883755496784628,0.31664494887120054,2.6902124558451748,3.8850373609110207,1.194824905065846
height+resting_heart+weight+age,4,0.38846776025003815,0.19439460320129676,2.690120245273599,4.007287706580924,1.3171674613073252
intensity_karvonen+sd_norm_heart+heart_rate,3,0.388934765563645,0.4796033156851881,2.6896532399599926,3.722078994097033,1.0324257541370403
intensity_karvonen+sd_norm_heart+heart_rate+weight,4,0.38962375342181027,0.490088015477245,2.6889642521018273,3.7115942943049762,1.022630042203149
norm_heart+sd_norm_heart+calories+distance,4,0.38974575704024905,0.3586361849145793,2.6888422484833883,3.8430461248676417,1.1542038763842535
entropy_heart+intensity_karvonen+entropy_steps+distance,4,0.3909668474831991,0.37835390742410857,2.6876211580404386,3.8233284023581127,1.1357072443176741
norm_heart+height+weight+age,4,0.39248122155687093,0.20099580478650625,2.6861067839667667,4.0006865049957145,1.3145797210289478
intensity_karvonen+height+weight+age,4,0.3926396686392113,0.20571066034848962,2.685948336884426,3.9959716494337316,1.3100233125493057
norm_heart+sd_norm_heart+height+weight,4,0.39339142753741785,0.3197770856252277,2.6851965779862197,3.8819052241569936,1.1967086461707739
intensity_karvonen+sd_norm_heart+calories+distance,4,0.39436458798908824,0.35349087303370075,2.6842234175345494,3.8481914367485204,1.163968019213971
sd_norm_heart+height+weight+age,4,0.39491208393663824,0.217501275275779,2.683675921586999,3.984181034506442,1.300505112919443
height+weight+age+calories,4,0.39536935498841796,0.19547549281878357,2.6832186505352196,4.006206816963438,1.3229881664282184
entropy_heart+norm_heart+entropy_steps+calories,4,0.3954883731883324,0.3196528608764305,2.683099632335305,3.8820294489057905,1.1989298165704856
steps_times_distance+height+weight+age,4,0.3970783952618623,0.25663211624984483,2.681509610261775,3.945050193532376,1.263540583270601
height+weight+age,3,0.3971457860627947,0.18721284295224527,2.681442219460843,4.014469466829976,1.3330272473691327
height+weight+age+distance,4,0.39719929890686556,0.19864744022737196,2.681388706616772,4.003034869554849,1.3216461629380771
sd_norm_heart+entropy_steps+calories+distance,4,0.39806130207221235,0.27018973852691663,2.680526703451425,3.9314925712553044,1.2509658678038793
entropy_heart+height+weight+age,4,0.39905337567980936,0.19854979781572624,2.679534629843828,4.003132511966495,1.3235978821226668
entropy_heart+entropy_steps+heart_rate+calories,4,0.4022695917139378,0.32194760450221666,2.6763184138096996,3.8797347052800046,1.203416291470305
intensity_karvonen+sd_norm_heart+steps_times_distance+heart_rate,4,0.40383698099517,0.6553655401905011,2.6747510245284674,3.54631676959172,0.8715657450632528
heart_rate+height+resting_heart+weight,4,0.40435500396713064,0.2868111291779687,2.674233001556507,3.914871180604252,1.2406381790477452
entropy_heart+intensity_karvonen+entropy_steps+calories,4,0.404914455218788,0.3246263133882794,2.6736735503048497,3.877055996393942,1.2033824460890923
height+steps+weight+age,4,0.40664804910589725,0.2418974215634524,2.67193995641774,3.9597848882187687,1.2878449318010285
sd_norm_heart+entropy_steps+heart_rate+resting_heart,4,0.411245670084153,0.34388106463846707,2.6673423354394843,3.857801245143754,1.1904589097042697
entropy_steps+height+weight+age,4,0.41594521930890216,0.19621676114503223,2.662642786214735,4.005465548637189,1.342822762422454
entropy_heart+steps_times_distance+entropy_steps+calories,4,0.4259917886648614,0.5056837053476722,2.6525962168587762,3.695998604434549,1.0434023875757727
norm_heart+heart_rate+calories+distance,4,0.4370248091778265,0.3916839546572287,2.641563196345811,3.8099983551249923,1.1684351587791815
sd_norm_heart+entropy_steps+height+weight,4,0.43790465739239215,0.14786958419706084,2.6406833481312453,4.053812725585161,1.4131293774539153
intensity_karvonen+sd_norm_heart+heart_rate+distance,4,0.4409594271319289,0.4920592215319192,2.6376285783917086,3.709623088250302,1.0719945098585932
norm_heart+sd_norm_heart+heart_rate+calories,4,0.44152370348025327,0.4116563981884348,2.637064302043384,3.790025911593786,1.152961609550402
height+weight+calories+distance,4,0.4431014716162124,0.28544828509783127,2.635486533907425,3.91623402468439,1.2807474907769647
entropy_heart+norm_heart+sd_norm_heart+heart_rate,4,0.44842708456748903,0.44791248904484215,2.6301609209561483,3.753769820737379,1.1236088997812308
entropy_heart+entropy_steps+height+age,4,0.448914326484403,0.31130975188544024,2.6296736790392345,3.890372557896781,1.2606988788575464
norm_heart+heart_rate+height+weight,4,0.4680852514528272,0.35696353975305306,2.61050275407081,3.844718770029168,1.2342160159583577
entropy_heart+sd_norm_heart+entropy_steps+steps,4,0.47921201182599815,0.40573707032316375,2.599375993697639,3.7959452394590576,1.1965692457614185
entropy_heart+sd_norm_heart+entropy_steps,3,0.48151735083956426,0.26046685815090664,2.597070654684073,3.9412154516313143,1.344144796947241
entropy_heart+sd_norm_heart+entropy_steps+weight,4,0.4821025377868109,0.27993938391972945,2.5964854677368265,3.9217429258624916,1.325257458125665
entropy_heart+sd_norm_heart+entropy_steps+age,4,0.4842393368284409,0.2873572754174642,2.5943486686951966,3.914325034364757,1.3199763656695604
norm_heart+sd_norm_heart+entropy_steps+heart_rate,4,0.487612044693461,0.4274847824808611,2.5909759608301766,3.77419752730136,1.1832215664711834
intensity_karvonen+sd_norm_heart+heart_rate+calories,4,0.4904093180933182,0.4801198976206328,2.588178687430319,3.7215624121615885,1.1333837247312695
entropy_heart+sd_norm_heart+steps_times_distance+entropy_steps,4,0.4918736114318305,0.632703867330735,2.586714394091807,3.568978442451486,0.9822640483596792
intensity_karvonen+heart_rate+calories+distance,4,0.4943462278755266,0.46312237720727023,2.584241777648111,3.738559932574951,1.1543181549268402
entropy_heart+sd_norm_heart+entropy_steps+height,4,0.4976470396332662,0.272075409307462,2.5809409658903713,3.9296069004747594,1.348665934584388
entropy_heart+intensity_karvonen+sd_norm_heart+heart_rate,4,0.49776134892422397,0.5175655353267176,2.5808266565994136,3.6841167744555037,1.10329011785609
entropy_heart+entropy_steps+heart_rate+resting_heart,4,0.503837495560955,0.5235780758429713,2.5747505099626826,3.6781042339392496,1.103353723976567
entropy_heart+sd_norm_heart+entropy_steps+resting_heart,4,0.5065609357453008,0.3721642416703324,2.5720270697783367,3.8295180681118888,1.257490998333552
entropy_heart+sd_norm_heart+entropy_steps+distance,4,0.5108572913080188,0.3780520773722338,2.5677307142156187,3.8236302324099873,1.2558995181943686
entropy_heart+sd_norm_heart+entropy_steps+heart_rate,4,0.5180924150502095,0.35026777588469726,2.560495590473428,3.8514145338975236,1.2909189434240957
intensity_karvonen+heart_rate+height+weight,4,0.5183930334536786,0.42875834825840353,2.560194972069959,3.7729239615238175,1.2127289894538587
entropy_heart+entropy_steps+calories+distance,4,0.5323363462745476,0.5024897834702948,2.54625165924909,3.6991925263119265,1.1529408670628367
intensity_karvonen+sd_norm_heart+entropy_steps+heart_rate,4,0.5373634621586163,0.49431705995653963,2.541224543365021,3.7073652498256813,1.1661407064606601
entropy_heart+norm_heart+entropy_steps+heart_rate,4,0.5614630734944726,0.5098984877079138,2.517124932029165,3.6917838220743073,1.1746588900451425
entropy_heart+sd_norm_heart+entropy_steps+calories,4,0.5651729417254687,0.31517475804056044,2.5134150637981687,3.8865075517416607,1.373092487943492
steps_times_distance+age+distance,3,0.6005368734359379,0.299669983232138,2.4780511320876997,3.902012326550083,1.4239611944623833
steps_times_distance+height+distance,3,0.6005659101261429,0.26776011686609424,2.4780220953974945,3.933922192916127,1.4559000975186325
steps_times_distance+distance,2,0.6007757987365173,0.26771227619044624,2.47781220678712,3.933970033591775,1.456157826804655
steps_times_distance+weight+distance,3,0.6008699883994183,0.30988880025959026,2.4777180171242192,3.891793509522631,1.4140754923984118
steps_times_distance+weight+age+distance,4,0.6018199856116028,0.3454798960894554,2.4767680199120345,3.856202413692766,1.3794343937807314
steps_times_distance+entropy_steps+distance,3,0.6026761485015921,0.3652902254183136,2.4759118570220453,3.8363920843639074,1.3604802273418621
steps_times_distance+entropy_steps+weight+distance,4,0.6032632380331002,0.40755021665682745,2.4753247674905374,3.794132093125394,1.3188073256348565
entropy_heart+steps_times_distance+age+distance,4,0.6036577273554725,0.4693608980084163,2.474930278168165,3.732321411773805,1.25739113360564
steps_times_distance+height+resting_heart+distance,4,0.6037729355070027,0.3277474844003097,2.4748150700166347,3.8739348253819115,1.3991197553652768
entropy_heart+steps_times_distance+distance,3,0.6038010795431906,0.43708990162231354,2.474786925980447,3.7645924081599076,1.2898054821794607
steps_times_distance+resting_heart+age+distance,4,0.6047546537448182,0.3601127666640036,2.4738333517788194,3.8415695431182177,1.3677361913393984
entropy_heart+steps_times_distance+weight+distance,4,0.6048787210583033,0.4857989558045078,2.4737092844653343,3.715883353977713,1.2421740695123789
steps_times_distance+entropy_steps+age+distance,4,0.6050326950302386,0.39773093403857634,2.4735553104933987,3.8039513757436447,1.330396065250246
steps_times_distance+resting_heart+distance,3,0.6052415498104643,0.32759718184513537,2.4733464557131732,3.874085127937086,1.4007386722239126
entropy_heart+steps_times_distance+height+distance,4,0.6057092295998148,0.4384010028097033,2.4728787759238227,3.7632813069725177,1.290402531048695
steps_times_distance+resting_heart+weight+distance,4,0.6069313831903558,0.370380025959013,2.4716566223332816,3.831302283823208,1.3596456614899264
entropy_heart+intensity_karvonen+sd_norm_heart+entropy_steps,4,0.608620524721822,0.4625354074685749,2.4699674808018153,3.7391469023136463,1.269179421511831
entropy_heart+norm_heart+sd_norm_heart+entropy_steps,4,0.6113930610226146,0.46122976442791397,2.467194944501023,3.740452545354307,1.273257600853284
entropy_heart+intensity_karvonen+entropy_steps+heart_rate,4,0.6122300529185324,0.5788292989513883,2.466357952605105,3.6228530108308328,1.1564950582257278
steps_times_distance+entropy_steps+height+distance,4,0.6167415936535088,0.3702976616702618,2.4618464118701286,3.8313846481119596,1.369538236241831
steps_times_distance+entropy_steps+resting_heart+distance,4,0.6169040161943312,0.472034223895051,2.4616839893293063,3.7296480858871703,1.267964096557864
entropy_heart+steps_times_distance+resting_heart+distance,4,0.6193783017783717,0.5385139081004627,2.4592097037452656,3.6631684016817583,1.2039586979364927
entropy_heart+entropy_steps+height+weight,4,0.6289149958064051,0.35346832415926527,2.449673009717232,3.848213985622956,1.398540975905724
sd_norm_heart+steps_times_distance+height+distance,4,0.6314677224630368,0.4687726907526133,2.4471202830606007,3.732909619029608,1.2857893359690071
sd_norm_heart+steps_times_distance+age+distance,4,0.6320559208073075,0.5026439124133047,2.44653208471633,3.6990383973689163,1.2525063126525864
steps_times_distance+heart_rate+height+distance,4,0.6325031229624616,0.3398002141195788,2.446084882561176,3.8618820956626423,1.4157972131014662
sd_norm_heart+steps_times_distance+distance,3,0.6330142329778895,0.4681388934327704,2.445573772545748,3.733543416349451,1.2879696438037032
sd_norm_heart+steps_times_distance+weight+distance,4,0.6334553771375563,0.5106624001092832,2.445132628386081,3.6910199096729377,1.2458872812868567
steps_times_distance+heart_rate+age+distance,4,0.6392492714894935,0.3672943165791335,2.439338734034144,3.8343879932030878,1.3950492591689438
steps_times_distance+heart_rate+distance,3,0.6395011887198451,0.33524312804033257,2.4390868168037922,3.8664391817418884,1.4273523649380961
steps_times_distance+heart_rate+weight+distance,4,0.6401099749603263,0.37918664866558477,2.438478030563311,3.8224956611166365,1.3840176305533256
entropy_heart+steps_times_distance+heart_rate+distance,4,0.6426671164563451,0.5146519364060769,2.435920889067292,3.6870303733761443,1.2511094843088522
steps_times_distance+entropy_steps+heart_rate+distance,4,0.6438817795501249,0.4335153641743567,2.4347062259735126,3.7681669456078644,1.3334607196343518
norm_heart+steps_times_distance+height+distance,4,0.6444300652298618,0.4257815974211903,2.4341579402937756,3.7759007123610306,1.341742772067255
norm_heart+steps_times_distance+age+distance,4,0.6475883528685779,0.45593780446239224,2.4309996526550597,3.745744505319829,1.3147448526647691
norm_heart+steps_times_distance+distance,3,0.6478551192036366,0.4239357491657102,2.430732886320001,3.777746560616511,1.3470136742965102
norm_heart+steps_times_distance+weight+distance,4,0.6482816990856596,0.4680440078975743,2.430306306437978,3.733638301884647,1.3033319954466691
intensity_karvonen+steps_times_distance+height+distance,4,0.6548945615873252,0.44049659953444964,2.4236934439363123,3.7611857102477715,1.3374922663114592
entropy_heart+norm_heart+steps_times_distance+distance,4,0.6563925362653847,0.593318508823431,2.4221954692582526,3.60836380095879,1.1861683317005376
intensity_karvonen+steps_times_distance+age+distance,4,0.6571331163098902,0.47026008540357944,2.4214548892137473,3.7314222243786417,1.3099673351648944
intensity_karvonen+steps_times_distance+distance,3,0.6599813467345749,0.43731976271899364,2.4186066587890624,3.7643625470632274,1.345755888274165
intensity_karvonen+steps_times_distance+weight+distance,4,0.6604776528357769,0.48211479845431393,2.4181103526878607,3.719567511327907,1.3014571586400465
intensity_karvonen+heart_rate+resting_heart+steps,4,0.6638456842541295,0.7956204074372877,2.414742321269508,3.4060619023449332,0.9913195810754254
norm_heart+steps_times_distance+entropy_steps+distance,4,0.6660240772313181,0.5466000554063382,2.4125639282923195,3.655082254375883,1.2425183260835637
entropy_heart+intensity_karvonen+steps_times_distance+distance,4,0.6678530029772979,0.6075499993814282,2.4107350025463394,3.594132310400793,1.1833973078544537
sd_norm_heart+steps_times_distance+resting_heart+distance,4,0.6685575410258486,0.548782428024353,2.4100304644977886,3.652899881757868,1.2428694172600796
intensity_karvonen+heart_rate+resting_heart+age,4,0.6754823463786714,0.6631827374633827,2.403105659144966,3.5384995723188384,1.1353939131738722
intensity_karvonen+heart_rate+height+resting_heart,4,0.6762301676018294,0.6508007433231218,2.402357837921808,3.5508815664590996,1.1485237285372918
intensity_karvonen+steps_times_distance+entropy_steps+distance,4,0.6773119829182481,0.5520475173393317,2.4012760226053893,3.6496347924428894,1.2483587698375
